Customer_ID,Customer_Name,Email,Phone_Number,City,State,Country,Gender,Age_Group
CUST_546,Customer_546,customer546@example.com,+917772989815,Delhi,West Bengal,India,Other,36-45
CUST_547,Customer_547,customer547@example.com,+917808384853,Bangalore,Tamil Nadu,India,Male,26-35
CUST_548,Customer_548,customer548@example.com,+919991345441,Pune,Karnataka,India,Male,46-55
CUST_549,Customer_549,customer549@example.com,+919400165942,Jaipur,Rajasthan,India,Male,46-55
CUST_550,Customer_550,customer550@example.com,+918966403362,Hyderabad,Delhi,India,Female,36-45
CUST_551,Customer_551,customer551@example.com,+917547925454,Pune,Rajasthan,India,Other,26-35
CUST_552,Customer_552,customer552@example.com,+917993470775,Delhi,Rajasthan,India,Other,18-25
CUST_553,Customer_553,customer553@example.com,+919935856974,Chennai,Maharashtra,India,Female,36-45
CUST_554,Customer_554,customer554@example.com,+918706430993,Kolkata,Delhi,India,Male,18-25
CUST_555,Customer_555,customer555@example.com,+919142624693,Mumbai,Delhi,India,Female,26-35
CUST_556,Customer_556,customer556@example.com,+918852506468,Bangalore,Maharashtra,India,Female,46-55
CUST_557,Customer_557,customer557@example.com,+917040510203,Bangalore,Telangana,India,Other,36-45
CUST_558,Customer_558,customer558@example.com,+918124187958,Chennai,Telangana,India,Female,18-25
CUST_559,Customer_559,customer559@example.com,+917453597683,Jaipur,West Bengal,India,Female,18-25
CUST_560,Customer_560,customer560@example.com,+917435141028,Pune,West Bengal,India,Female,26-35
CUST_561,Customer_561,customer561@example.com,+919747473165,Mumbai,Maharashtra,India,Female,46-55
CUST_562,Customer_562,customer562@example.com,+918055620197,Kolkata,Maharashtra,India,Other,18-25
CUST_563,Customer_563,customer563@example.com,+918073795667,Pune,Karnataka,India,Female,36-45
CUST_564,Customer_564,customer564@example.com,+919713687422,Bangalore,Tamil Nadu,India,Male,26-35
CUST_565,Customer_565,customer565@example.com,+918830091639,Pune,West Bengal,India,Female,18-25
CUST_566,Customer_566,customer566@example.com,+919799603644,Mumbai,Delhi,India,Other,18-25
CUST_567,Customer_567,customer567@example.com,+918126628558,Hyderabad,West Bengal,India,Male,26-35
CUST_568,Customer_568,customer568@example.com,+917649960827,Bangalore,Maharashtra,India,Other,18-25
CUST_569,Customer_569,customer569@example.com,+919131445928,Chennai,Rajasthan,India,Female,26-35
CUST_570,Customer_570,customer570@example.com,+918498466325,Mumbai,Tamil Nadu,India,Male,46-55
CUST_571,Customer_571,customer571@example.com,+919291397249,Delhi,Rajasthan,India,Male,18-25
CUST_572,Customer_572,customer572@example.com,+919197155774,Hyderabad,Telangana,India,Male,26-35
CUST_573,Customer_573,customer573@example.com,+918358890615,Hyderabad,West Bengal,India,Female,18-25
CUST_574,Customer_574,customer574@example.com,+918997627389,Hyderabad,Delhi,India,Other,26-35
CUST_575,Customer_575,customer575@example.com,+918436017971,Hyderabad,Rajasthan,India,Other,36-45
CUST_576,Customer_576,customer576@example.com,+918571828532,Kolkata,Maharashtra,India,Female,36-45
CUST_577,Customer_577,customer577@example.com,+919644594320,Bangalore,Tamil Nadu,India,Female,18-25
CUST_578,Customer_578,customer578@example.com,+918608377493,Jaipur,Tamil Nadu,India,Other,36-45
CUST_579,Customer_579,customer579@example.com,+917307281109,Mumbai,Karnataka,India,Female,46-55
CUST_580,Customer_580,customer580@example.com,+919657738246,Pune,Maharashtra,India,Other,36-45
CUST_581,Customer_581,customer581@example.com,+919767867074,Kolkata,Karnataka,India,Male,36-45
CUST_582,Customer_582,customer582@example.com,+917114275809,Hyderabad,Telangana,India,Other,46-55
CUST_583,Customer_583,customer583@example.com,+918140270589,Mumbai,Telangana,India,Female,36-45
CUST_584,Customer_584,customer584@example.com,+917051424621,Mumbai,Karnataka,India,Other,18-25
CUST_585,Customer_585,customer585@example.com,+918695445267,Mumbai,Delhi,India,Female,46-55
CUST_586,Customer_586,customer586@example.com,+917553672085,Kolkata,Telangana,India,Female,18-25
CUST_587,Customer_587,customer587@example.com,+919602521097,Kolkata,Delhi,India,Other,26-35
CUST_588,Customer_588,customer588@example.com,+918132168737,Kolkata,Tamil Nadu,India,Female,18-25
CUST_589,Customer_589,customer589@example.com,+918956818442,Kolkata,Telangana,India,Other,18-25
CUST_590,Customer_590,customer590@example.com,+917301732802,Mumbai,Delhi,India,Male,26-35
CUST_591,Customer_591,customer591@example.com,+918671790309,Pune,Telangana,India,Other,18-25
CUST_592,Customer_592,customer592@example.com,+918694637690,Delhi,Maharashtra,India,Female,36-45
CUST_593,Customer_593,customer593@example.com,+919085141245,Kolkata,Karnataka,India,Female,46-55
CUST_594,Customer_594,customer594@example.com,+919756493802,Mumbai,Telangana,India,Male,46-55
CUST_595,Customer_595,customer595@example.com,+919962621954,Jaipur,Tamil Nadu,India,Male,26-35
CUST_596,Customer_596,customer596@example.com,+918988798139,Delhi,Delhi,India,Female,18-25
CUST_597,Customer_597,customer597@example.com,+918970659318,Kolkata,Rajasthan,India,Other,46-55
CUST_598,Customer_598,customer598@example.com,+917271835859,Mumbai,Delhi,India,Other,46-55
CUST_599,Customer_599,customer599@example.com,+917457312834,Jaipur,Delhi,India,Other,26-35
CUST_600,Customer_600,customer600@example.com,+918643862164,Jaipur,Telangana,India,Male,46-55
CUST_601,Customer_601,customer601@example.com,+919047044270,Chennai,Tamil Nadu,India,Female,46-55
CUST_602,Customer_602,customer602@example.com,+917488266527,Bangalore,Tamil Nadu,India,Male,36-45
CUST_603,Customer_603,customer603@example.com,+918472355376,Hyderabad,Delhi,India,Male,18-25
CUST_604,Customer_604,customer604@example.com,+918640825367,Hyderabad,Telangana,India,Other,46-55
CUST_605,Customer_605,customer605@example.com,+918563221890,Delhi,Maharashtra,India,Female,18-25
CUST_606,Customer_606,customer606@example.com,+918218379582,Jaipur,Telangana,India,Other,26-35
CUST_607,Customer_607,customer607@example.com,+917911441401,Delhi,Tamil Nadu,India,Other,36-45
CUST_608,Customer_608,customer608@example.com,+917979259086,Bangalore,Tamil Nadu,India,Female,36-45
CUST_609,Customer_609,customer609@example.com,+917027443297,Mumbai,Delhi,India,Other,26-35
CUST_610,Customer_610,customer610@example.com,+917071283605,Delhi,Maharashtra,India,Female,36-45
CUST_611,Customer_611,customer611@example.com,+917449885285,Jaipur,Telangana,India,Female,18-25
CUST_612,Customer_612,customer612@example.com,+918732178154,Hyderabad,Rajasthan,India,Female,26-35
CUST_613,Customer_613,customer613@example.com,+917852709034,Hyderabad,Delhi,India,Male,36-45
CUST_614,Customer_614,customer614@example.com,+919610841020,Mumbai,Delhi,India,Female,26-35
CUST_615,Customer_615,customer615@example.com,+919631092555,Hyderabad,Rajasthan,India,Female,26-35
CUST_616,Customer_616,customer616@example.com,+917213122975,Chennai,Rajasthan,India,Male,18-25
CUST_617,Customer_617,customer617@example.com,+919338391036,Chennai,Maharashtra,India,Other,18-25
CUST_618,Customer_618,customer618@example.com,+918326734332,Kolkata,Maharashtra,India,Female,46-55
CUST_619,Customer_619,customer619@example.com,+917280672233,Hyderabad,Maharashtra,India,Male,46-55
CUST_620,Customer_620,customer620@example.com,+919646639057,Pune,Telangana,India,Other,26-35
CUST_621,Customer_621,customer621@example.com,+919206606127,Kolkata,Delhi,India,Female,46-55
CUST_622,Customer_622,customer622@example.com,+918734077257,Kolkata,Rajasthan,India,Female,18-25
CUST_623,Customer_623,customer623@example.com,+917174086169,Kolkata,Telangana,India,Male,36-45
CUST_624,Customer_624,customer624@example.com,+919559883403,Jaipur,Karnataka,India,Female,46-55
CUST_625,Customer_625,customer625@example.com,+917917563741,Jaipur,Telangana,India,Female,36-45
CUST_626,Customer_626,customer626@example.com,+918867431404,Jaipur,Delhi,India,Other,46-55
CUST_627,Customer_627,customer627@example.com,+919291166828,Pune,Maharashtra,India,Male,46-55
CUST_628,Customer_628,customer628@example.com,+918564057398,Bangalore,West Bengal,India,Female,18-25
CUST_629,Customer_629,customer629@example.com,+918465340777,Hyderabad,West Bengal,India,Male,46-55
CUST_630,Customer_630,customer630@example.com,+919252572560,Bangalore,Karnataka,India,Female,36-45
CUST_631,Customer_631,customer631@example.com,+918930797540,Kolkata,Tamil Nadu,India,Male,18-25
CUST_632,Customer_632,customer632@example.com,+919876710182,Pune,Tamil Nadu,India,Male,46-55
CUST_633,Customer_633,customer633@example.com,+917574253728,Mumbai,Rajasthan,India,Female,46-55
CUST_634,Customer_634,customer634@example.com,+917622059566,Jaipur,Telangana,India,Female,36-45
CUST_635,Customer_635,customer635@example.com,+917917858241,Bangalore,Tamil Nadu,India,Male,26-35
CUST_636,Customer_636,customer636@example.com,+919071931729,Bangalore,Maharashtra,India,Male,36-45
CUST_637,Customer_637,customer637@example.com,+919544012087,Pune,Karnataka,India,Male,46-55
CUST_638,Customer_638,customer638@example.com,+919691087414,Hyderabad,Maharashtra,India,Female,26-35
CUST_639,Customer_639,customer639@example.com,+917930731253,Kolkata,Telangana,India,Female,18-25
CUST_640,Customer_640,customer640@example.com,+917182380252,Chennai,Karnataka,India,Other,18-25
CUST_641,Customer_641,customer641@example.com,+917697984206,Chennai,Karnataka,India,Female,26-35
CUST_642,Customer_642,customer642@example.com,+918315874747,Bangalore,Maharashtra,India,Female,36-45
CUST_643,Customer_643,customer643@example.com,+919259243496,Bangalore,Maharashtra,India,Male,36-45
CUST_644,Customer_644,customer644@example.com,+918026329833,Hyderabad,West Bengal,India,Other,18-25
CUST_645,Customer_645,customer645@example.com,+919302588096,Pune,Karnataka,India,Other,36-45
CUST_646,Customer_646,customer646@example.com,+918484973887,Mumbai,Rajasthan,India,Male,26-35
CUST_647,Customer_647,customer647@example.com,+917244226101,Kolkata,Delhi,India,Male,36-45
CUST_648,Customer_648,customer648@example.com,+919212473205,Hyderabad,Delhi,India,Male,46-55
CUST_649,Customer_649,customer649@example.com,+918103404867,Hyderabad,Delhi,India,Male,18-25
CUST_650,Customer_650,customer650@example.com,+919303815100,Bangalore,Tamil Nadu,India,Other,46-55
CUST_651,Customer_651,customer651@example.com,+917642496370,Chennai,Telangana,India,Male,46-55
CUST_652,Customer_652,customer652@example.com,+919215675292,Kolkata,West Bengal,India,Male,18-25
CUST_653,Customer_653,customer653@example.com,+919929344851,Jaipur,West Bengal,India,Female,36-45
CUST_654,Customer_654,customer654@example.com,+917159678362,Jaipur,West Bengal,India,Male,36-45
CUST_655,Customer_655,customer655@example.com,+917787514306,Mumbai,West Bengal,India,Male,46-55
CUST_656,Customer_656,customer656@example.com,+919469001473,Pune,Tamil Nadu,India,Other,26-35
CUST_657,Customer_657,customer657@example.com,+918283101603,Mumbai,Rajasthan,India,Male,18-25
CUST_658,Customer_658,customer658@example.com,+917687768432,Pune,Karnataka,India,Female,26-35
CUST_659,Customer_659,customer659@example.com,+917516340576,Jaipur,Delhi,India,Other,26-35
CUST_660,Customer_660,customer660@example.com,+917452664448,Chennai,Telangana,India,Other,36-45
CUST_661,Customer_661,customer661@example.com,+919441449437,Kolkata,Telangana,India,Female,26-35
CUST_662,Customer_662,customer662@example.com,+919259548156,Chennai,West Bengal,India,Male,18-25
CUST_663,Customer_663,customer663@example.com,+918576998325,Delhi,Maharashtra,India,Other,46-55
CUST_664,Customer_664,customer664@example.com,+919661537512,Mumbai,Maharashtra,India,Male,26-35
CUST_665,Customer_665,customer665@example.com,+919467471426,Jaipur,West Bengal,India,Other,18-25
CUST_666,Customer_666,customer666@example.com,+918330994192,Bangalore,Delhi,India,Male,18-25
CUST_667,Customer_667,customer667@example.com,+917092270809,Chennai,Telangana,India,Other,26-35
CUST_668,Customer_668,customer668@example.com,+919832071387,Bangalore,Maharashtra,India,Other,26-35
CUST_669,Customer_669,customer669@example.com,+918487152002,Pune,Tamil Nadu,India,Male,36-45
CUST_670,Customer_670,customer670@example.com,+918994256055,Kolkata,Tamil Nadu,India,Male,26-35
CUST_671,Customer_671,customer671@example.com,+919997253356,Hyderabad,West Bengal,India,Other,26-35
CUST_672,Customer_672,customer672@example.com,+917152355178,Pune,Tamil Nadu,India,Other,18-25
CUST_673,Customer_673,customer673@example.com,+917703827883,Mumbai,Maharashtra,India,Other,46-55
CUST_674,Customer_674,customer674@example.com,+917470329097,Pune,Karnataka,India,Male,46-55
CUST_675,Customer_675,customer675@example.com,+917579743940,Bangalore,Rajasthan,India,Male,46-55
CUST_676,Customer_676,customer676@example.com,+918472136859,Hyderabad,Maharashtra,India,Male,26-35
CUST_677,Customer_677,customer677@example.com,+918370492169,Jaipur,Maharashtra,India,Male,46-55
CUST_678,Customer_678,customer678@example.com,+917638582528,Mumbai,West Bengal,India,Other,18-25
CUST_679,Customer_679,customer679@example.com,+919327306570,Kolkata,Maharashtra,India,Female,26-35
CUST_680,Customer_680,customer680@example.com,+918230524371,Mumbai,West Bengal,India,Other,26-35
CUST_681,Customer_681,customer681@example.com,+919306790332,Mumbai,Karnataka,India,Male,18-25
CUST_682,Customer_682,customer682@example.com,+919451473337,Delhi,West Bengal,India,Male,18-25
CUST_683,Customer_683,customer683@example.com,+917211016696,Jaipur,Karnataka,India,Female,36-45
CUST_684,Customer_684,customer684@example.com,+918579704991,Mumbai,Telangana,India,Male,26-35
CUST_685,Customer_685,customer685@example.com,+919772513743,Delhi,Karnataka,India,Male,26-35
CUST_686,Customer_686,customer686@example.com,+919137938893,Chennai,Tamil Nadu,India,Male,18-25
CUST_687,Customer_687,customer687@example.com,+917669950106,Hyderabad,Karnataka,India,Male,26-35
CUST_688,Customer_688,customer688@example.com,+918012412961,Jaipur,Delhi,India,Other,18-25
CUST_689,Customer_689,customer689@example.com,+917512418466,Jaipur,Rajasthan,India,Male,26-35
CUST_690,Customer_690,customer690@example.com,+919195841076,Mumbai,Maharashtra,India,Female,46-55
CUST_691,Customer_691,customer691@example.com,+919774609979,Bangalore,Rajasthan,India,Male,26-35
CUST_692,Customer_692,customer692@example.com,+919139391526,Jaipur,West Bengal,India,Other,18-25
CUST_693,Customer_693,customer693@example.com,+917362364846,Pune,Tamil Nadu,India,Male,18-25
CUST_694,Customer_694,customer694@example.com,+919451775413,Pune,Maharashtra,India,Female,46-55
CUST_695,Customer_695,customer695@example.com,+918828823478,Delhi,Maharashtra,India,Other,36-45
CUST_696,Customer_696,customer696@example.com,+917812279188,Bangalore,Karnataka,India,Female,46-55
CUST_697,Customer_697,customer697@example.com,+919895226692,Delhi,Delhi,India,Other,18-25
CUST_698,Customer_698,customer698@example.com,+919012506510,Bangalore,West Bengal,India,Male,46-55
CUST_699,Customer_699,customer699@example.com,+919448507003,Pune,Rajasthan,India,Other,26-35
CUST_700,Customer_700,customer700@example.com,+919193163072,Hyderabad,Tamil Nadu,India,Other,36-45
CUST_701,Customer_701,customer701@example.com,+919861840160,Jaipur,Tamil Nadu,India,Male,26-35
CUST_702,Customer_702,customer702@example.com,+918318272837,Pune,Rajasthan,India,Male,26-35
CUST_703,Customer_703,customer703@example.com,+917957640464,Bangalore,Maharashtra,India,Male,36-45
CUST_704,Customer_704,customer704@example.com,+917621952187,Kolkata,Maharashtra,India,Other,18-25
CUST_705,Customer_705,customer705@example.com,+917215592059,Chennai,Delhi,India,Male,36-45
CUST_706,Customer_706,customer706@example.com,+917180765440,Delhi,Tamil Nadu,India,Male,46-55
CUST_707,Customer_707,customer707@example.com,+918675448174,Mumbai,Maharashtra,India,Male,36-45
CUST_708,Customer_708,customer708@example.com,+917426210525,Pune,Karnataka,India,Female,46-55
CUST_709,Customer_709,customer709@example.com,+918857429600,Chennai,Rajasthan,India,Other,26-35
CUST_710,Customer_710,customer710@example.com,+919786426448,Kolkata,Delhi,India,Other,36-45
CUST_711,Customer_711,customer711@example.com,+919319593202,Mumbai,Tamil Nadu,India,Other,36-45
CUST_712,Customer_712,customer712@example.com,+918626141786,Jaipur,Delhi,India,Other,18-25
CUST_713,Customer_713,customer713@example.com,+918689959727,Delhi,Tamil Nadu,India,Male,26-35
CUST_714,Customer_714,customer714@example.com,+917647648820,Bangalore,Telangana,India,Female,36-45
CUST_715,Customer_715,customer715@example.com,+919301203525,Hyderabad,West Bengal,India,Female,18-25
CUST_716,Customer_716,customer716@example.com,+917240319595,Hyderabad,Karnataka,India,Female,36-45
CUST_717,Customer_717,customer717@example.com,+917384734961,Mumbai,Karnataka,India,Other,26-35
CUST_718,Customer_718,customer718@example.com,+919426598432,Kolkata,Karnataka,India,Male,36-45
CUST_719,Customer_719,customer719@example.com,+918519192648,Chennai,Tamil Nadu,India,Other,26-35
CUST_720,Customer_720,customer720@example.com,+919852203799,Jaipur,Tamil Nadu,India,Other,36-45
CUST_721,Customer_721,customer721@example.com,+919422043295,Mumbai,Karnataka,India,Other,26-35
CUST_722,Customer_722,customer722@example.com,+918005024143,Bangalore,Maharashtra,India,Male,18-25
CUST_723,Customer_723,customer723@example.com,+917526090220,Jaipur,Rajasthan,India,Female,18-25
CUST_724,Customer_724,customer724@example.com,+918818109091,Hyderabad,Maharashtra,India,Other,36-45
CUST_725,Customer_725,customer725@example.com,+918431689385,Mumbai,Rajasthan,India,Female,46-55
CUST_726,Customer_726,customer726@example.com,+919962555700,Chennai,Delhi,India,Female,26-35
CUST_727,Customer_727,customer727@example.com,+919653753634,Hyderabad,Delhi,India,Female,26-35
CUST_728,Customer_728,customer728@example.com,+919290418933,Hyderabad,Karnataka,India,Other,18-25
CUST_729,Customer_729,customer729@example.com,+918962833881,Hyderabad,Maharashtra,India,Male,26-35
CUST_730,Customer_730,customer730@example.com,+918112668748,Mumbai,Maharashtra,India,Other,36-45
CUST_731,Customer_731,customer731@example.com,+918538935639,Chennai,Tamil Nadu,India,Female,26-35
CUST_732,Customer_732,customer732@example.com,+917033570374,Jaipur,Karnataka,India,Male,46-55
CUST_733,Customer_733,customer733@example.com,+918058704090,Bangalore,Delhi,India,Male,36-45
CUST_734,Customer_734,customer734@example.com,+917397093726,Kolkata,Telangana,India,Male,36-45
CUST_735,Customer_735,customer735@example.com,+917362841224,Jaipur,Telangana,India,Female,36-45
CUST_736,Customer_736,customer736@example.com,+917332900374,Chennai,West Bengal,India,Female,36-45
CUST_737,Customer_737,customer737@example.com,+918058894831,Delhi,Tamil Nadu,India,Male,26-35
CUST_738,Customer_738,customer738@example.com,+919407566410,Delhi,Rajasthan,India,Male,18-25
CUST_739,Customer_739,customer739@example.com,+918033076259,Mumbai,Rajasthan,India,Other,26-35
CUST_740,Customer_740,customer740@example.com,+919296278464,Bangalore,Delhi,India,Male,26-35
CUST_741,Customer_741,customer741@example.com,+917175998049,Bangalore,Tamil Nadu,India,Male,18-25
CUST_742,Customer_742,customer742@example.com,+917985653102,Kolkata,Maharashtra,India,Male,46-55
CUST_743,Customer_743,customer743@example.com,+918087811786,Hyderabad,Maharashtra,India,Male,18-25
CUST_744,Customer_744,customer744@example.com,+918417934711,Delhi,Karnataka,India,Male,26-35
CUST_745,Customer_745,customer745@example.com,+917551222782,Chennai,Karnataka,India,Female,26-35
CUST_746,Customer_746,customer746@example.com,+919718095726,Delhi,Delhi,India,Male,36-45
CUST_747,Customer_747,customer747@example.com,+918701122919,Hyderabad,Karnataka,India,Female,36-45
CUST_748,Customer_748,customer748@example.com,+918071445256,Mumbai,Telangana,India,Male,46-55
CUST_749,Customer_749,customer749@example.com,+919293642056,Pune,West Bengal,India,Female,36-45
CUST_750,Customer_750,customer750@example.com,+919190713963,Hyderabad,Rajasthan,India,Male,36-45
CUST_751,Customer_751,customer751@example.com,+917926149986,Delhi,West Bengal,India,Male,46-55
CUST_752,Customer_752,customer752@example.com,+917612879499,Pune,Tamil Nadu,India,Female,18-25
CUST_753,Customer_753,customer753@example.com,+917879869422,Bangalore,Karnataka,India,Male,36-45
CUST_754,Customer_754,customer754@example.com,+917913443371,Delhi,Telangana,India,Male,36-45
CUST_755,Customer_755,customer755@example.com,+918519425814,Bangalore,Rajasthan,India,Female,36-45
CUST_756,Customer_756,customer756@example.com,+917116478442,Hyderabad,Tamil Nadu,India,Male,46-55
CUST_757,Customer_757,customer757@example.com,+918762694173,Chennai,Delhi,India,Female,18-25
CUST_758,Customer_758,customer758@example.com,+919613496311,Chennai,Karnataka,India,Other,46-55
CUST_759,Customer_759,customer759@example.com,+917044195956,Chennai,West Bengal,India,Other,46-55
CUST_760,Customer_760,customer760@example.com,+919220031096,Chennai,Tamil Nadu,India,Other,36-45
CUST_761,Customer_761,customer761@example.com,+919622281718,Delhi,Tamil Nadu,India,Male,18-25
CUST_762,Customer_762,customer762@example.com,+918288663842,Bangalore,Delhi,India,Female,18-25
CUST_763,Customer_763,customer763@example.com,+918816462628,Jaipur,Maharashtra,India,Female,46-55
CUST_764,Customer_764,customer764@example.com,+919159851603,Chennai,Karnataka,India,Female,36-45
CUST_765,Customer_765,customer765@example.com,+918665772073,Chennai,Karnataka,India,Other,46-55
CUST_766,Customer_766,customer766@example.com,+917081615694,Hyderabad,Tamil Nadu,India,Female,18-25
CUST_767,Customer_767,customer767@example.com,+918437575737,Chennai,Karnataka,India,Other,36-45
CUST_768,Customer_768,customer768@example.com,+917235577449,Chennai,Karnataka,India,Female,26-35
CUST_769,Customer_769,customer769@example.com,+919517828851,Pune,Telangana,India,Male,18-25
CUST_770,Customer_770,customer770@example.com,+919231643992,Pune,Tamil Nadu,India,Other,18-25
CUST_771,Customer_771,customer771@example.com,+917080099378,Delhi,West Bengal,India,Female,46-55
CUST_772,Customer_772,customer772@example.com,+918833632312,Delhi,Tamil Nadu,India,Male,26-35
CUST_773,Customer_773,customer773@example.com,+917997951469,Delhi,West Bengal,India,Male,36-45
CUST_774,Customer_774,customer774@example.com,+918881987683,Hyderabad,West Bengal,India,Male,46-55
CUST_775,Customer_775,customer775@example.com,+919570330423,Pune,Karnataka,India,Male,26-35
CUST_776,Customer_776,customer776@example.com,+918525606092,Jaipur,West Bengal,India,Male,18-25
CUST_777,Customer_777,customer777@example.com,+917723239671,Mumbai,Telangana,India,Other,36-45
CUST_778,Customer_778,customer778@example.com,+918579362966,Chennai,Maharashtra,India,Female,36-45
CUST_779,Customer_779,customer779@example.com,+918047576437,Kolkata,Delhi,India,Male,18-25
CUST_780,Customer_780,customer780@example.com,+918851397552,Bangalore,Tamil Nadu,India,Male,46-55
CUST_781,Customer_781,customer781@example.com,+918982237615,Kolkata,West Bengal,India,Other,36-45
CUST_782,Customer_782,customer782@example.com,+919581218895,Pune,Karnataka,India,Other,46-55
CUST_783,Customer_783,customer783@example.com,+917808804258,Kolkata,Rajasthan,India,Other,26-35
CUST_784,Customer_784,customer784@example.com,+917138120774,Jaipur,Rajasthan,India,Male,18-25
CUST_785,Customer_785,customer785@example.com,+918584778627,Chennai,Karnataka,India,Male,36-45
CUST_786,Customer_786,customer786@example.com,+917762434510,Jaipur,Maharashtra,India,Male,46-55
CUST_787,Customer_787,customer787@example.com,+919340791392,Bangalore,Karnataka,India,Male,26-35
CUST_788,Customer_788,customer788@example.com,+918341877854,Delhi,West Bengal,India,Male,18-25
CUST_789,Customer_789,customer789@example.com,+917834060032,Hyderabad,Rajasthan,India,Female,36-45
CUST_790,Customer_790,customer790@example.com,+917172388681,Jaipur,Tamil Nadu,India,Female,36-45
CUST_791,Customer_791,customer791@example.com,+918846597600,Chennai,Tamil Nadu,India,Male,18-25
CUST_792,Customer_792,customer792@example.com,+918492165010,Kolkata,Rajasthan,India,Other,36-45
CUST_793,Customer_793,customer793@example.com,+918852855508,Pune,Telangana,India,Other,36-45
CUST_794,Customer_794,customer794@example.com,+917178163695,Delhi,Delhi,India,Other,36-45
CUST_795,Customer_795,customer795@example.com,+918313075470,Mumbai,Telangana,India,Female,26-35
CUST_796,Customer_796,customer796@example.com,+919993761289,Mumbai,Karnataka,India,Other,36-45
CUST_797,Customer_797,customer797@example.com,+917007635116,Pune,West Bengal,India,Other,26-35
CUST_798,Customer_798,customer798@example.com,+917302426578,Delhi,Rajasthan,India,Male,18-25
CUST_799,Customer_799,customer799@example.com,+917454098712,Mumbai,West Bengal,India,Female,46-55
CUST_800,Customer_800,customer800@example.com,+919066642818,Chennai,Telangana,India,Male,26-35
CUST_801,Customer_801,customer801@example.com,+919726593628,Chennai,Tamil Nadu,India,Male,26-35
CUST_802,Customer_802,customer802@example.com,+917933359988,Kolkata,Maharashtra,India,Female,36-45
CUST_803,Customer_803,customer803@example.com,+917181366811,Bangalore,Karnataka,India,Other,46-55
CUST_804,Customer_804,customer804@example.com,+918214678446,Pune,Rajasthan,India,Female,26-35
CUST_805,Customer_805,customer805@example.com,+917476313545,Kolkata,Delhi,India,Male,26-35
CUST_806,Customer_806,customer806@example.com,+917627342228,Hyderabad,Telangana,India,Male,46-55
CUST_807,Customer_807,customer807@example.com,+918809494570,Jaipur,Rajasthan,India,Other,26-35
CUST_808,Customer_808,customer808@example.com,+919426065009,Mumbai,Telangana,India,Male,18-25
CUST_809,Customer_809,customer809@example.com,+918367719548,Bangalore,Maharashtra,India,Other,26-35
CUST_810,Customer_810,customer810@example.com,+918411617052,Kolkata,Karnataka,India,Other,18-25
CUST_811,Customer_811,customer811@example.com,+918858303586,Pune,Rajasthan,India,Female,36-45
CUST_812,Customer_812,customer812@example.com,+917726019431,Jaipur,Tamil Nadu,India,Other,18-25
CUST_813,Customer_813,customer813@example.com,+918129959649,Pune,Tamil Nadu,India,Other,26-35
CUST_814,Customer_814,customer814@example.com,+918162336512,Pune,Maharashtra,India,Female,26-35
CUST_815,Customer_815,customer815@example.com,+917978311785,Jaipur,Rajasthan,India,Male,46-55
CUST_816,Customer_816,customer816@example.com,+917964521934,Chennai,West Bengal,India,Male,18-25
CUST_817,Customer_817,customer817@example.com,+917766724966,Pune,Tamil Nadu,India,Female,36-45
CUST_818,Customer_818,customer818@example.com,+919139813815,Jaipur,Maharashtra,India,Male,36-45
CUST_819,Customer_819,customer819@example.com,+917518597334,Mumbai,Telangana,India,Female,26-35
CUST_820,Customer_820,customer820@example.com,+917790103312,Pune,Telangana,India,Female,46-55
CUST_821,Customer_821,customer821@example.com,+918881846559,Pune,Maharashtra,India,Male,46-55
CUST_822,Customer_822,customer822@example.com,+917645244237,Mumbai,Tamil Nadu,India,Female,46-55
CUST_823,Customer_823,customer823@example.com,+917488455368,Pune,Rajasthan,India,Female,18-25
CUST_824,Customer_824,customer824@example.com,+917490549088,Jaipur,Telangana,India,Male,36-45
CUST_825,Customer_825,customer825@example.com,+919963375777,Hyderabad,Tamil Nadu,India,Other,18-25
CUST_826,Customer_826,customer826@example.com,+918698803032,Bangalore,Telangana,India,Male,26-35
CUST_827,Customer_827,customer827@example.com,+917145351860,Delhi,Maharashtra,India,Female,46-55
CUST_828,Customer_828,customer828@example.com,+918287011120,Kolkata,Karnataka,India,Other,36-45
CUST_829,Customer_829,customer829@example.com,+917228357989,Mumbai,Rajasthan,India,Other,36-45
CUST_830,Customer_830,customer830@example.com,+917283333694,Jaipur,West Bengal,India,Other,46-55
CUST_831,Customer_831,customer831@example.com,+917551989755,Jaipur,West Bengal,India,Male,46-55
CUST_832,Customer_832,customer832@example.com,+919879530811,Hyderabad,West Bengal,India,Female,46-55
CUST_833,Customer_833,customer833@example.com,+917948831595,Bangalore,Delhi,India,Other,18-25
CUST_834,Customer_834,customer834@example.com,+918310407050,Pune,Karnataka,India,Female,18-25
CUST_835,Customer_835,customer835@example.com,+918070905665,Delhi,Rajasthan,India,Female,26-35
CUST_836,Customer_836,customer836@example.com,+918486893764,Delhi,Telangana,India,Female,46-55
CUST_837,Customer_837,customer837@example.com,+918684378779,Mumbai,West Bengal,India,Female,46-55
CUST_838,Customer_838,customer838@example.com,+919624057973,Pune,Tamil Nadu,India,Male,18-25
CUST_839,Customer_839,customer839@example.com,+919655614376,Mumbai,Telangana,India,Other,26-35
CUST_840,Customer_840,customer840@example.com,+918528604711,Kolkata,Tamil Nadu,India,Other,18-25
CUST_841,Customer_841,customer841@example.com,+917152057138,Bangalore,Karnataka,India,Other,26-35
